userId,movieId,title,genres
286,506,Orlando (1992),Drama|Fantasy|Romance
286,737,Barb Wire (1996),Action|Sci-Fi
286,25,Leaving Las Vegas (1995),Drama|Romance
376,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
376,85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
376,7841,Children of Dune (2003),Fantasy|Sci-Fi
376,1126,Drop Dead Fred (1991),Comedy|Fantasy
376,257,Just Cause (1995),Mystery|Thriller
376,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
376,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
376,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
376,26,Othello (1995),Drama
376,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
522,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
522,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
522,190,Safe (1995),Thriller
522,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
522,75,Big Bully (1996),Comedy|Drama
522,11,"American President, The (1995)",Comedy|Drama|Romance
522,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
522,5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy
522,75,Big Bully (1996),Comedy|Drama
522,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
449,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
449,506,Orlando (1992),Drama|Fantasy|Romance
449,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
449,227,Drop Zone (1994),Action|Thriller
449,1627,U Turn (1997),Crime|Drama|Mystery
449,18,Four Rooms (1995),Comedy
449,92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy
449,1389,Jaws 3-D (1983),Action|Horror
449,3269,Forever Young (1992),Drama|Romance|Sci-Fi
449,97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
588,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
588,11,"American President, The (1995)",Comedy|Drama|Romance
588,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
588,145080,Extraordinary Tales (2015),Animation|Horror|Mystery
588,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
588,23,Assassins (1995),Action|Crime|Thriller
588,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
588,25,Leaving Las Vegas (1995),Drama|Romance
588,7,Sabrina (1995),Comedy|Romance
588,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
224,25,Leaving Las Vegas (1995),Drama|Romance
224,26,Othello (1995),Drama
224,1208,Apocalypse Now (1979),Action|Drama|War
224,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
224,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
224,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
224,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
224,23,Assassins (1995),Action|Crime|Thriller
224,18,Four Rooms (1995),Comedy
224,136020,Spectre (2015),Action|Adventure|Crime
358,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
358,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
358,7,Sabrina (1995),Comedy|Romance
358,7,Sabrina (1995),Comedy|Romance
358,79,"Juror, The (1996)",Drama|Thriller
358,346,Backbeat (1993),Drama|Musical
358,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
358,1208,Apocalypse Now (1979),Action|Drama|War
358,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
358,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
23,478,Jimmy Hollywood (1994),Comedy|Crime|Drama
23,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
23,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
23,257,Just Cause (1995),Mystery|Thriller
23,149,Amateur (1994),Crime|Drama|Thriller
23,91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
23,1126,Drop Dead Fred (1991),Comedy|Fantasy
23,72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
23,18,Four Rooms (1995),Comedy
23,1208,Apocalypse Now (1979),Action|Drama|War
360,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
360,608,Fargo (1996),Comedy|Crime|Drama|Thriller
360,2872,Excalibur (1981),Adventure|Fantasy
360,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
360,26,Othello (1995),Drama
360,257,Just Cause (1995),Mystery|Thriller
360,2872,Excalibur (1981),Adventure|Fantasy
360,190,Safe (1995),Thriller
360,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
360,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
216,2872,Excalibur (1981),Adventure|Fantasy
216,2872,Excalibur (1981),Adventure|Fantasy
216,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
216,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
216,25,Leaving Las Vegas (1995),Drama|Romance
216,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
216,102720,Epic (2013),Adventure|Animation|Fantasy
216,2872,Excalibur (1981),Adventure|Fantasy
216,97938,Life of Pi (2012),Adventure|Drama|IMAX
216,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
142,23,Assassins (1995),Action|Crime|Thriller
142,161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
142,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
142,76,Screamers (1995),Action|Sci-Fi|Thriller
142,109850,Need for Speed (2014),Action|Crime|Drama|IMAX
142,1053,Normal Life (1996),Crime|Drama|Romance
142,608,Fargo (1996),Comedy|Crime|Drama|Thriller
142,7,Sabrina (1995),Comedy|Romance
142,95,Broken Arrow (1996),Action|Adventure|Thriller
142,75,Big Bully (1996),Comedy|Drama
520,1266,Unforgiven (1992),Drama|Western
520,393,Street Fighter (1994),Action|Adventure|Fantasy
520,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
520,25,Leaving Las Vegas (1995),Drama|Romance
520,11,"American President, The (1995)",Comedy|Drama|Romance
520,737,Barb Wire (1996),Action|Sci-Fi
520,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
520,3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
520,76,Screamers (1995),Action|Sci-Fi|Thriller
520,1208,Apocalypse Now (1979),Action|Drama|War
218,3269,Forever Young (1992),Drama|Romance|Sci-Fi
218,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
218,153,Batman Forever (1995),Action|Adventure|Comedy|Crime
218,761,"Phantom, The (1996)",Action|Adventure
218,257,Just Cause (1995),Mystery|Thriller
218,587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
218,25,Leaving Las Vegas (1995),Drama|Romance
218,25,Leaving Las Vegas (1995),Drama|Romance
218,11,"American President, The (1995)",Comedy|Drama|Romance
218,25,Leaving Las Vegas (1995),Drama|Romance
589,1287,Ben-Hur (1959),Action|Adventure|Drama
589,25,Leaving Las Vegas (1995),Drama|Romance
589,11,"American President, The (1995)",Comedy|Drama|Romance
589,95,Broken Arrow (1996),Action|Adventure|Thriller
589,257,Just Cause (1995),Mystery|Thriller
589,7,Sabrina (1995),Comedy|Romance
589,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
589,1100,Days of Thunder (1990),Action|Drama|Romance
589,2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
589,7,Sabrina (1995),Comedy|Romance
17,11,"American President, The (1995)",Comedy|Drama|Romance
17,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
17,7,Sabrina (1995),Comedy|Romance
17,7,Sabrina (1995),Comedy|Romance
17,18,Four Rooms (1995),Comedy
17,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
17,257,Just Cause (1995),Mystery|Thriller
17,3494,True Grit (1969),Adventure|Drama|Western
17,3798,What Lies Beneath (2000),Drama|Horror|Mystery
17,25,Leaving Las Vegas (1995),Drama|Romance
591,18,Four Rooms (1995),Comedy
591,473,In the Army Now (1994),Comedy|War
591,18,Four Rooms (1995),Comedy
591,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
591,1208,Apocalypse Now (1979),Action|Drama|War
591,608,Fargo (1996),Comedy|Crime|Drama|Thriller
591,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
591,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
591,435,Coneheads (1993),Comedy|Sci-Fi
591,25,Leaving Las Vegas (1995),Drama|Romance
227,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
227,1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
227,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
227,130073,Cinderella (2015),Children|Drama|Fantasy|Romance
227,23,Assassins (1995),Action|Crime|Thriller
227,478,Jimmy Hollywood (1994),Comedy|Crime|Drama
227,33138,Palindromes (2004),Adventure|Comedy|Drama
227,95,Broken Arrow (1996),Action|Adventure|Thriller
227,79,"Juror, The (1996)",Drama|Thriller
227,555,True Romance (1993),Crime|Thriller
244,26,Othello (1995),Drama
244,95,Broken Arrow (1996),Action|Adventure|Thriller
244,220,Castle Freak (1995),Horror
244,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
244,799,"Frighteners, The (1996)",Comedy|Horror|Thriller
244,7,Sabrina (1995),Comedy|Romance
244,75,Big Bully (1996),Comedy|Drama
244,60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
244,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
244,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
373,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
373,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
373,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
373,18,Four Rooms (1995),Comedy
373,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
373,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
373,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
373,6422,Shenandoah (1965),Drama|War|Western
373,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
373,257,Just Cause (1995),Mystery|Thriller
359,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
359,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
359,42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
359,26,Othello (1995),Drama
359,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
359,1287,Ben-Hur (1959),Action|Adventure|Drama
359,1208,Apocalypse Now (1979),Action|Drama|War
359,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
359,33138,Palindromes (2004),Adventure|Comedy|Drama
359,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
450,11,"American President, The (1995)",Comedy|Drama|Romance
450,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
450,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
450,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
450,3494,True Grit (1969),Adventure|Drama|Western
450,27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
450,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
450,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
450,3494,True Grit (1969),Adventure|Drama|Western
450,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
225,1301,Forbidden Planet (1956),Drama|Sci-Fi
225,2321,Pleasantville (1998),Comedy|Drama|Fantasy
225,18,Four Rooms (1995),Comedy
225,60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
225,75,Big Bully (1996),Comedy|Drama
225,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
225,332,Village of the Damned (1995),Horror|Sci-Fi
225,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
225,26,Othello (1995),Drama
225,26,Othello (1995),Drama
284,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
284,935,"Band Wagon, The (1953)",Comedy|Musical
284,2034,"Black Hole, The (1979)",Children|Sci-Fi
284,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
284,53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
284,1301,Forbidden Planet (1956),Drama|Sci-Fi
284,761,"Phantom, The (1996)",Action|Adventure
284,26,Othello (1995),Drama
284,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
284,7,Sabrina (1995),Comedy|Romance
592,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
592,25,Leaving Las Vegas (1995),Drama|Romance
592,174053,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
592,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
592,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
592,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
592,75,Big Bully (1996),Comedy|Drama
592,73,"Misérables, Les (1995)",Drama|War
592,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
592,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
141,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
141,26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
141,786,Eraser (1996),Action|Drama|Thriller
141,25,Leaving Las Vegas (1995),Drama|Romance
141,76,Screamers (1995),Action|Sci-Fi|Thriller
141,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
141,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
141,25,Leaving Las Vegas (1995),Drama|Romance
141,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
141,761,"Phantom, The (1996)",Action|Adventure
371,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
371,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
371,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
371,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
371,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
371,18,Four Rooms (1995),Comedy
371,253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
371,73,"Misérables, Les (1995)",Drama|War
371,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
371,190,Safe (1995),Thriller
16,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
16,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
16,220,Castle Freak (1995),Horror
16,3494,True Grit (1969),Adventure|Drama|Western
16,1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
16,23,Assassins (1995),Action|Crime|Thriller
16,2872,Excalibur (1981),Adventure|Fantasy
16,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
16,1389,Jaws 3-D (1983),Action|Horror
16,26,Othello (1995),Drama
374,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
374,11,"American President, The (1995)",Comedy|Drama|Romance
374,3494,True Grit (1969),Adventure|Drama|Western
374,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
374,506,Orlando (1992),Drama|Fantasy|Romance
374,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
374,1208,Apocalypse Now (1979),Action|Drama|War
374,97938,Life of Pi (2012),Adventure|Drama|IMAX
374,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
374,42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
283,26,Othello (1995),Drama
283,3190,Supernova (2000),Adventure|Sci-Fi|Thriller
283,75,Big Bully (1996),Comedy|Drama
283,2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
283,18,Four Rooms (1995),Comedy
283,18,Four Rooms (1995),Comedy
283,1100,Days of Thunder (1990),Action|Drama|Romance
283,23,Assassins (1995),Action|Crime|Thriller
283,608,Fargo (1996),Comedy|Crime|Drama|Thriller
283,146,"Amazing Panda Adventure, The (1995)",Adventure|Children
143,153,Batman Forever (1995),Action|Adventure|Comedy|Crime
143,97938,Life of Pi (2012),Adventure|Drama|IMAX
143,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
143,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
143,26,Othello (1995),Drama
143,18,Four Rooms (1995),Comedy
143,79,"Juror, The (1996)",Drama|Thriller
143,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
143,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
143,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
138,75,Big Bully (1996),Comedy|Drama
138,1076,"Innocents, The (1961)",Drama|Horror|Thriller
138,73,"Misérables, Les (1995)",Drama|War
138,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
138,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
138,149,Amateur (1994),Crime|Drama|Thriller
138,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
138,23,Assassins (1995),Action|Crime|Thriller
138,608,Fargo (1996),Comedy|Crime|Drama|Thriller
138,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
27,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
27,26,Othello (1995),Drama
27,946,To Be or Not to Be (1942),Comedy|Drama|War
27,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
27,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
27,18,Four Rooms (1995),Comedy
27,73,"Misérables, Les (1995)",Drama|War
27,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
27,27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
27,26,Othello (1995),Drama
470,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
470,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
470,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
470,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
470,75,Big Bully (1996),Comedy|Drama
470,26,Othello (1995),Drama
470,26,Othello (1995),Drama
470,26,Othello (1995),Drama
470,608,Fargo (1996),Comedy|Crime|Drama|Thriller
470,26,Othello (1995),Drama
584,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
584,18,Four Rooms (1995),Comedy
584,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
584,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
584,1100,Days of Thunder (1990),Action|Drama|Romance
584,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
584,608,Fargo (1996),Comedy|Crime|Drama|Thriller
584,75,Big Bully (1996),Comedy|Drama
584,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
584,23,Assassins (1995),Action|Crime|Thriller
250,11,"American President, The (1995)",Comedy|Drama|Romance
250,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
250,153,Batman Forever (1995),Action|Adventure|Comedy|Crime
250,23,Assassins (1995),Action|Crime|Thriller
250,26,Othello (1995),Drama
250,786,Eraser (1996),Action|Drama|Thriller
250,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
250,7,Sabrina (1995),Comedy|Romance
250,74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
250,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
377,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
377,23,Assassins (1995),Action|Crime|Thriller
377,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
377,2872,Excalibur (1981),Adventure|Fantasy
377,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
377,1208,Apocalypse Now (1979),Action|Drama|War
377,737,Barb Wire (1996),Action|Sci-Fi
377,95,Broken Arrow (1996),Action|Adventure|Thriller
377,18,Four Rooms (1995),Comedy
377,18,Four Rooms (1995),Comedy
215,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
215,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
215,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
215,473,In the Army Now (1994),Comedy|War
215,11,"American President, The (1995)",Comedy|Drama|Romance
215,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
215,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
215,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
215,49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
215,1224,Henry V (1989),Action|Drama|Romance|War
523,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
523,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
523,393,Street Fighter (1994),Action|Adventure|Fantasy
523,762,Striptease (1996),Comedy|Crime
523,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
523,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
523,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
523,3494,True Grit (1969),Adventure|Drama|Western
523,608,Fargo (1996),Comedy|Crime|Drama|Thriller
523,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
349,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
349,737,Barb Wire (1996),Action|Sci-Fi
349,952,Around the World in 80 Days (1956),Adventure|Comedy
349,18,Four Rooms (1995),Comedy
349,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
349,18,Four Rooms (1995),Comedy
349,737,Barb Wire (1996),Action|Sci-Fi
349,23,Assassins (1995),Action|Crime|Thriller
349,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
349,18,Four Rooms (1995),Comedy
251,18,Four Rooms (1995),Comedy
251,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
251,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
251,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
251,153,Batman Forever (1995),Action|Adventure|Comedy|Crime
251,23,Assassins (1995),Action|Crime|Thriller
251,1208,Apocalypse Now (1979),Action|Drama|War
251,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
251,608,Fargo (1996),Comedy|Crime|Drama|Thriller
251,257,Just Cause (1995),Mystery|Thriller
468,7,Sabrina (1995),Comedy|Romance
468,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
468,596,Pinocchio (1940),Animation|Children|Fantasy|Musical
468,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
468,7,Sabrina (1995),Comedy|Romance
468,2321,Pleasantville (1998),Comedy|Drama|Fantasy
468,1100,Days of Thunder (1990),Action|Drama|Romance
468,4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
468,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
468,7072,Stagecoach (1939),Action|Drama|Romance|Western
29,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
29,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
29,608,Fargo (1996),Comedy|Crime|Drama|Thriller
29,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
29,25,Leaving Las Vegas (1995),Drama|Romance
29,737,Barb Wire (1996),Action|Sci-Fi
29,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
29,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
29,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
29,38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
30,786,Eraser (1996),Action|Drama|Thriller
30,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
30,172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy
30,44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery
30,26,Othello (1995),Drama
30,8,Tom and Huck (1995),Adventure|Children
30,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
30,7,Sabrina (1995),Comedy|Romance
30,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
30,76,Screamers (1995),Action|Sci-Fi|Thriller
348,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
348,761,"Phantom, The (1996)",Action|Adventure
348,75,Big Bully (1996),Comedy|Drama
348,257,Just Cause (1995),Mystery|Thriller
348,190,Safe (1995),Thriller
348,18,Four Rooms (1995),Comedy
348,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller
348,149,Amateur (1994),Crime|Drama|Thriller
348,26,Othello (1995),Drama
348,149,Amateur (1994),Crime|Drama|Thriller
252,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
252,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
252,76,Screamers (1995),Action|Sci-Fi|Thriller
252,596,Pinocchio (1940),Animation|Children|Fantasy|Musical
252,6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
252,11,"American President, The (1995)",Comedy|Drama|Romance
252,73,"Misérables, Les (1995)",Drama|War
252,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
252,73,"Misérables, Les (1995)",Drama|War
252,26,Othello (1995),Drama
213,26,Othello (1995),Drama
213,346,Backbeat (1993),Drama|Musical
213,2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
213,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
213,11,"American President, The (1995)",Comedy|Drama|Romance
213,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
213,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
213,26,Othello (1995),Drama
213,11,"American President, The (1995)",Comedy|Drama|Romance
213,23,Assassins (1995),Action|Crime|Thriller
137,18,Four Rooms (1995),Comedy
137,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
137,647,Courage Under Fire (1996),Action|Crime|Drama|War
